"ipset","chain","target","osi","member","membertype","packets"
"geo-cn","PREROUTING","DROP","3","123.184.0.0/13","CIDR","3"
"geo-cn","PREROUTING","DROP","3","182.240.0.0/13","CIDR","4"
"geo-cn","PREROUTING","DROP","3","222.64.0.0/11","CIDR","7"
"geo-cn","PREROUTING","DROP","3","103.203.56.0/22","CIDR","31"
"geo-cn","PREROUTING","DROP","3","120.32.0.0/12","CIDR","1"
"geo-cn","PREROUTING","DROP","3","153.36.0.0/15","CIDR","2"
"geo-cn","PREROUTING","DROP","3","111.192.0.0/12","CIDR","5"
"geo-cn","PREROUTING","DROP","3","163.179.0.0/16","CIDR","3"
"geo-cn","PREROUTING","DROP","3","139.9.0.0/16","CIDR","35"
"geo-cn","PREROUTING","DROP","3","123.4.0.0/14","CIDR","1"
"geo-cn","PREROUTING","DROP","3","122.240.0.0/13","CIDR","4"
"geo-cn","PREROUTING","DROP","3","43.248.96.0/19","CIDR","4"
"geo-cn","PREROUTING","DROP","3","59.108.0.0/14","CIDR","3"
"geo-cn","PREROUTING","DROP","3","164.52.0.0/17","CIDR","3"
"geo-cn","PREROUTING","DROP","3","120.192.0.0/10","CIDR","27"
"geo-cn","PREROUTING","DROP","3","220.160.0.0/11","CIDR","13"
"geo-cn","PREROUTING","DROP","3","27.128.0.0/15","CIDR","12"
"geo-cn","PREROUTING","DROP","3","117.48.0.0/14","CIDR","6"
"geo-cn","PREROUTING","DROP","3","146.56.192.0/18","CIDR","1"
"geo-cn","PREROUTING","DROP","3","113.200.0.0/15","CIDR","3"
"geo-cn","PREROUTING","DROP","3","61.48.0.0/13","CIDR","4"
"geo-cn","PREROUTING","DROP","3","116.255.128.0/17","CIDR","4"
"geo-cn","PREROUTING","DROP","3","221.0.0.0/13","CIDR","2"
"geo-cn","PREROUTING","DROP","3","125.64.0.0/11","CIDR","110"
"geo-cn","PREROUTING","DROP","3","106.56.0.0/13","CIDR","3"
"geo-cn","PREROUTING","DROP","3","106.112.0.0/12","CIDR","5"
"geo-cn","PREROUTING","DROP","3","124.66.0.0/17","CIDR","1"
"geo-cn","PREROUTING","DROP","3","125.32.0.0/12","CIDR","1"
"geo-cn","PREROUTING","DROP","3","106.11.0.0/16","CIDR","331"
"geo-cn","PREROUTING","DROP","3","163.177.0.0/16","CIDR","86"
"geo-cn","PREROUTING","DROP","3","122.112.0.0/14","CIDR","77"
"geo-cn","PREROUTING","DROP","3","116.196.0.0/16","CIDR","3"
"geo-cn","PREROUTING","DROP","3","175.0.0.0/12","CIDR","3"
"geo-cn","PREROUTING","DROP","3","223.220.0.0/15","CIDR","4"
"geo-cn","PREROUTING","DROP","3","113.224.0.0/12","CIDR","4"
"geo-cn","PREROUTING","DROP","3","221.8.0.0/14","CIDR","1"
"geo-cn","PREROUTING","DROP","3","211.96.0.0/13","CIDR","60"
"geo-cn","PREROUTING","DROP","3","122.96.0.0/15","CIDR","3"
"geo-cn","PREROUTING","DROP","3","202.120.0.0/15","CIDR","13"
"geo-cn","PREROUTING","DROP","3","221.224.0.0/12","CIDR","2"
"geo-cn","PREROUTING","DROP","3","27.184.0.0/13","CIDR","1"
"geo-cn","PREROUTING","DROP","3","120.128.0.0/13","CIDR","15"
"geo-cn","PREROUTING","DROP","3","180.76.0.0/14","CIDR","41"
"geo-cn","PREROUTING","DROP","3","42.48.0.0/13","CIDR","4"
"geo-cn","PREROUTING","DROP","3","45.126.112.0/21","CIDR","2"
"geo-cn","PREROUTING","DROP","3","221.13.0.0/16","CIDR","1"
"geo-cn","PREROUTING","DROP","3","49.51.0.0/16","CIDR","68"
"geo-cn","PREROUTING","DROP","3","171.40.0.0/13","CIDR","2"
"geo-cn","PREROUTING","DROP","3","117.76.0.0/14","CIDR","4"
"geo-cn","PREROUTING","DROP","3","211.136.0.0/13","CIDR","10"
"geo-cn","PREROUTING","DROP","3","171.36.0.0/14","CIDR","3"
"geo-cn","PREROUTING","DROP","3","1.80.0.0/12","CIDR","30"
"geo-cn","PREROUTING","DROP","3","39.104.0.0/14","CIDR","30"
"geo-cn","PREROUTING","DROP","3","120.76.0.0/14","CIDR","329"
"geo-cn","PREROUTING","DROP","3","182.92.0.0/16","CIDR","151"
"geo-cn","PREROUTING","DROP","3","49.64.0.0/11","CIDR","20"
"geo-cn","PREROUTING","DROP","3","39.96.0.0/13","CIDR","293"
"geo-cn","PREROUTING","DROP","3","220.154.0.0/15","CIDR","5"
"geo-cn","PREROUTING","DROP","3","45.254.48.0/20","CIDR","57"
"geo-cn","PREROUTING","DROP","3","123.56.0.0/15","CIDR","1"
"geo-cn","PREROUTING","DROP","3","119.162.0.0/15","CIDR","2"
"geo-cn","PREROUTING","DROP","3","124.152.0.0/16","CIDR","1"
"geo-cn","PREROUTING","DROP","3","183.192.0.0/10","CIDR","84"
"geo-cn","PREROUTING","DROP","3","116.8.0.0/14","CIDR","1"
"geo-cn","PREROUTING","DROP","3","117.44.0.0/15","CIDR","2"
"geo-cn","PREROUTING","DROP","3","219.128.0.0/11","CIDR","12"
"geo-cn","PREROUTING","DROP","3","203.119.24.0/21","CIDR","90"
"geo-cn","PREROUTING","DROP","3","112.112.0.0/14","CIDR","2"
"geo-cn","PREROUTING","DROP","3","121.56.0.0/15","CIDR","21"
"geo-cn","PREROUTING","DROP","3","123.160.0.0/12","CIDR","2"
"geo-cn","PREROUTING","DROP","3","110.166.0.0/15","CIDR","2"
"geo-cn","PREROUTING","DROP","3","103.56.56.0/21","CIDR","19"
"geo-cn","PREROUTING","DROP","3","27.148.0.0/14","CIDR","2"
"geo-cn","PREROUTING","DROP","3","123.112.0.0/12","CIDR","1"
"geo-cn","PREROUTING","DROP","3","180.160.0.0/12","CIDR","9"
"geo-cn","PREROUTING","DROP","3","122.51.0.0/16","CIDR","16"
"geo-cn","PREROUTING","DROP","3","27.192.0.0/11","CIDR","5"
"geo-cn","PREROUTING","DROP","3","1.12.0.0/14","CIDR","254"
"geo-cn","PREROUTING","DROP","3","121.46.128.0/17","CIDR","1"
"geo-cn","PREROUTING","DROP","3","175.152.0.0/14","CIDR","1"
"geo-cn","PREROUTING","DROP","3","223.240.0.0/13","CIDR","3"
"geo-cn","PREROUTING","DROP","3","27.115.0.0/17","CIDR","2"
"geo-cn","PREROUTING","DROP","3","221.130.0.0/15","CIDR","1"
"geo-cn","PREROUTING","DROP","3","14.103.0.0/16","CIDR","255"
"geo-cn","PREROUTING","DROP","3","110.176.0.0/12","CIDR","2"
"geo-cn","PREROUTING","DROP","3","124.220.0.0/14","CIDR","2"
"geo-cn","PREROUTING","DROP","3","182.128.0.0/12","CIDR","5"
"geo-cn","PREROUTING","DROP","3","121.40.0.0/14","CIDR","2"
"geo-cn","PREROUTING","DROP","3","203.205.128.0/17","CIDR","3"
"geo-cn","PREROUTING","DROP","3","223.0.0.0/12","CIDR","21"
"geo-cn","PREROUTING","DROP","3","123.138.0.0/15","CIDR","3"
"geo-cn","PREROUTING","DROP","3","43.136.0.0/13","CIDR","12"
"geo-cn","PREROUTING","DROP","3","113.0.0.0/13","CIDR","1"
"geo-cn","PREROUTING","DROP","3","121.204.0.0/14","CIDR","8"
"geo-cn","PREROUTING","DROP","3","111.172.0.0/14","CIDR","4"
"geo-cn","PREROUTING","DROP","3","139.196.0.0/14","CIDR","1"
"geo-cn","PREROUTING","DROP","3","192.144.128.0/17","CIDR","4"
"geo-cn","PREROUTING","DROP","3","103.217.192.0/20","CIDR","4"
"geo-cn","PREROUTING","DROP","3","1.192.0.0/13","CIDR","41"
"geo-cn","PREROUTING","DROP","3","203.195.128.0/17","CIDR","1"
"geo-cn","PREROUTING","DROP","3","14.16.0.0/12","CIDR","28"
"geo-cn","PREROUTING","DROP","3","119.176.0.0/12","CIDR","3"
"geo-cn","PREROUTING","DROP","3","112.122.0.0/15","CIDR","3"
"geo-cn","PREROUTING","DROP","3","222.176.0.0/12","CIDR","14"
"geo-cn","PREROUTING","DROP","3","117.135.0.0/16","CIDR","99"
"geo-cn","PREROUTING","DROP","3","81.68.0.0/14","CIDR","8"
"geo-cn","PREROUTING","DROP","3","121.4.0.0/15","CIDR","2"
"geo-cn","PREROUTING","DROP","3","36.248.0.0/14","CIDR","7"
"geo-cn","PREROUTING","DROP","3","103.225.84.0/22","CIDR","6"
"geo-cn","PREROUTING","DROP","3","110.40.0.0/14","CIDR","7"
"geo-cn","PREROUTING","DROP","3","118.212.0.0/15","CIDR","1"
"geo-cn","PREROUTING","DROP","3","218.192.0.0/12","CIDR","8"
"geo-cn","PREROUTING","DROP","3","171.208.0.0/12","CIDR","1"
"geo-cn","PREROUTING","DROP","3","45.120.100.0/22","CIDR","23"
"geo-cn","PREROUTING","DROP","3","139.170.0.0/16","CIDR","5"
"geo-cn","PREROUTING","DROP","3","106.52.0.0/14","CIDR","4"
"geo-cn","PREROUTING","DROP","3","120.92.0.0/16","CIDR","15"
"geo-cn","PREROUTING","DROP","3","124.200.0.0/13","CIDR","1"
"geo-cn","PREROUTING","DROP","3","110.240.0.0/12","CIDR","17"
"geo-cn","PREROUTING","DROP","3","106.74.0.0/15","CIDR","39"
"geo-cn","PREROUTING","DROP","3","60.160.0.0/11","CIDR","25"
"geo-cn","PREROUTING","DROP","3","58.240.0.0/12","CIDR","1"
"geo-cn","PREROUTING","DROP","3","183.92.0.0/14","CIDR","1"
"geo-cn","PREROUTING","DROP","3","101.248.0.0/15","CIDR","2"
"geo-cn","PREROUTING","DROP","3","124.128.0.0/13","CIDR","2"
"geo-cn","PREROUTING","DROP","3","113.204.0.0/14","CIDR","2"
"geo-cn","PREROUTING","DROP","3","203.110.232.0/23","CIDR","4"
"geo-cn","PREROUTING","DROP","3","58.144.0.0/16","CIDR","2"
"geo-cn","PREROUTING","DROP","3","120.64.0.0/13","CIDR","2"
"geo-cn","PREROUTING","DROP","3","123.144.0.0/12","CIDR","4"
"geo-cn","PREROUTING","DROP","3","27.16.0.0/12","CIDR","3"
"geo-cn","PREROUTING","DROP","3","116.224.0.0/12","CIDR","7"
"geo-cn","PREROUTING","DROP","3","101.200.0.0/15","CIDR","1"
